Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type_x,First Seen,Last Seen,Duration,Text_x,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,Type,URL_to_use,Creative Type_y,Text_y,Download Status,Audio Status,File Path,Audio Path,Text File,transcription,objects_detected,people_detected,text_detected,overall_description,processing_status,ad_category,primary_cta,value_proposition,target_audience,focus_vs_other,SUPPORT FOR WORKING MOMS,EMOTIONAL SUPPORT & WELLNESS,AUTHENTIC COMMUNITY & PEER VALIDATION,MEDICAL ENDORSEMENT & CLINICAL TRUST,EVERYDAY PRACTICALITY,PORTABILITY & DISCREET DESIGN,PRICE VS VALUE,TOTAL_CATEGORIES,HAS_MARKETING_THEME,MARKETING_THEMES
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,533166595,586,375,Other,02/03/2024,29/06/2025,0,,,,,Other,Stories,Direct,Facebook,845.55,115371,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,other,False,False,False,False,False,False,False,0,False,NONE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,512367169,360,586,Text,26/01/2024,23/04/2024,0,"Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",https://m.facebook.com/AeroflowBreastpumps?fref=nf&__tn__=%7E%7E-R,https://s3.amazonaws.com/YM_Ads/6824555425576167799.png,https://www.facebook.com/24433831616262880,Other,Other,Direct,Facebook,83048.25,11915101,Image,https://s3.amazonaws.com/YM_Ads/6824555425576167799.png,Text,"Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",success,skipped,media_DME_Provider/images/creative_154.jpg,,creative_53_text.txt,,"Objects:
The image shows two breast pumps, one of which is branded as ""Elvie.""","People:
None detected.","Text:
- Aeroflow Breastpumps (brand name)
- December 11, 2023 at 9:25 PM
- Get your insurance covered Breast Pump. Qualify online in 3 easy steps.
- Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more
- MOTHERHOOD THROUGH INSURANCE
- MORE THAN JUST YOUR FREE BREAST PUMP
- Milk Storage | Lactation Services | Compression Garments | Resupply | Accessories
- Check Your [text cut off]
- AEROFLOWBREASTPUMPS.COM
- FREE Breast Pump Through Insurance!
- LEARN MORE","Overall scene:
The overall scene appears to be an advertisement for breast pumps covered by insurance. The setting is likely a digital ad aimed at mothers or expecting mothers.",Success,"Ad Category/Product Type:
Breast Pumps and related motherhood products/services.","Primary Call-to-Action:
Learn More","Value Proposition:
Free breast pump through insurance along with additional services like milk storage, lactation services, compression garments, resupply, and accessories.","Target Audience:
Mothers or expecting mothers who need breast pumps and related services covered by insurance.",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,544066015,375,586,Other,01/01/2018,29/02/2024,0,,,,,Other,Other,Direct,Facebook,231257.44,33178972,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,other,False,False,False,False,False,False,False,0,False,NONE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,568786213,360,544,Text,19/03/2024,11/04/2024,0,Qualify in three easy steps online. Let Aeroflow do the hard work while you focus on the baby.,https://m.facebook.com/AeroflowBreastpumps?fref=nf&__tn__=%7E%7E-R,https://s3.amazonaws.com/YM_Ads/7778903178966514274.png,https://www.facebook.com/7324524087614162,Other,Feed,Direct,Facebook,7630.52,1051864,Image,https://s3.amazonaws.com/YM_Ads/7778903178966514274.png,Text,Qualify in three easy steps online. Let Aeroflow do the hard work while you focus on the baby.,success,skipped,media_DME_Provider/images/creative_156.jpg,,creative_54_text.txt,,"Objects:
- Breast pumps: Several different models of breast pumps are visible in the image.","People:
- None detected.","Text:
- ""Aeroflow Breastpumps""
- ""Qualify in three easy steps online. Let Aeroflow do the hard work while you focus on the baby.""
- ""Pregnancy to do 💕""
  - ""Stop scrolling""
  - ""Get my FREE breast pump""
  - ""Pick my pump and use it""
  - ""Sign up for insurance covered classes""
- ""AEROFLOWBREASTPUMPS.COM""
- ""FREE Breast Pump Through Insurance!""
- ""LEARN MORE""","Overall scene:
The overall scene is a promotional advertisement for Aeroflow Breastpumps, highlighting an easy process to obtain a free breast pump through insurance. The setting appears to be a digital checklist or task list format, suggesting simplicity and ease of use.",Success,"Ad Category/Product Type:
Breast pumps/Healthcare services","Primary Call-to-Action:
""LEARN MORE""","Value Proposition:
Free breast pump through insurance","Target Audience:
Expectant mothers or new mothers who may need a breast pump and are looking for ways to get one covered by their insurance",focus,False,True,False,False,True,False,True,3,True,EMOTIONAL SUPPORT & WELLNESS; EVERYDAY PRACTICALITY; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,905346768,430,952,Video,18/02/2025,22/07/2025,10,Did you know you can qualify for a FREE breast pump through your insurance?,https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/-5049334898587823858.png,https://www.facebook.com/1234632648020867,Other,Feed,Direct,Facebook,187962.36,28000376,Video,https://www.facebook.com/1234632648020867,Video,Did you know you can qualify for a FREE breast pump through your insurance?,success,success,media_DME_Provider/videos/creative_55.mp4,media_DME_Provider/audio/creative_55.mp3,creative_55_text.txt,Did you know you can qualify for a free best punk through arrow flow? It is so simple to qualify. It is three simple steps online. You pick the one that best fits your needs and you are done.,"- Objects:
- Clothing worn by the person in the image.
- A mirror on the wall.
- A blue garment with a drawstring.
- Bathroom fixtures such as a towel and mirror in the background.
- A white bra or sports bra underneath the blue garment.
- A towel hanging on a rack.",yes,"- None detected.
- Text:","Video duration: 9.63 seconds, 289 frames at 30.00 FPS.

Visual Content:
[At 5.00s]: Overall scene:
- The setting appears to be a bathroom, indicated by the presence of a towel rack and mirror.
- The purpose seems to be related to personal care or clothing demonstration.
[At 9.30s]: Overall scene:
- The setting appears to be a bathroom, indicated by the presence of a mirror, towel, and tiled walls.
- The purpose of the image is unclear but may involve showcasing clothing or an activity related to personal care or fitness.",Success,"Ad Category/Product Type:
- None detected.","Primary Call-to-Action:
- None detected.","Value Proposition:
- None detected.","Target Audience:
- None detected.",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,693933468,360,547,Carousel,09/09/2024,19/02/2025,0,Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps.,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fflx%2Fwarn%2F%3Fu%3Dhttps%253A%252F%252Faeroflowbreastpumps.com%252Fqualify-through-insurance%26h%3DAT2HRMsLCRpWOixPHnM7bOuVJndeDDoU1q5_G_Q32QXAs8bvjHWcNCG9xyMw2AZKWSWsKdwCMna3ENMP4qptRqWvVa03TJ1cPgIOuYfu3xtlyhoE6M2RtB4O5YLqtWK2kag7PZf1-ykbOP2l,https://s3.amazonaws.com/YM_Ads/-8464898074649168016.png,https://www.facebook.com/1015377593279708,Other,Feed,Direct,Facebook,36622.16,4818898,Image,https://s3.amazonaws.com/YM_Ads/-8464898074649168016.png,Carousel,Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps.,success,skipped,media_DME_Provider/images/creative_158.jpg,,creative_56_text.txt,,"Objects:
- None detected","People:
- There is a woman holding a baby.","Text:
- ""Aeroflow Breastpumps""
- ""Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps.""
- ""Pick Your Pump! Top market brands available""
- ""Learn more""","Overall scene:
- The image shows a woman holding a baby, suggesting a nurturing and maternal setting. The purpose appears to be promoting breast pumps covered by insurance.",Success,"Ad Category/Product Type:
- Breast Pumps","Primary Call-to-Action:
- Learn more","Value Proposition:
- Insurance coverage for breast pumps
- Availability of top market brands","Target Audience:
- Mothers, particularly new mothers or expecting mothers",focus,False,True,False,False,False,False,True,2,True,EMOTIONAL SUPPORT & WELLNESS; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,905346768,430,952,Video,18/02/2025,22/07/2025,10,Did you know you can qualify for a FREE breast pump through your insurance?,https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/-5049334898587823858.png,https://www.facebook.com/1234632648020867,Other,Reels,Direct,Facebook,22951.78,3406303,Video,https://www.facebook.com/1234632648020867,Video,Did you know you can qualify for a FREE breast pump through your insurance?,success,success,media_DME_Provider/videos/creative_55.mp4,media_DME_Provider/audio/creative_55.mp3,creative_55_text.txt,Did you know you can qualify for a free best punk through arrow flow? It is so simple to qualify. It is three simple steps online. You pick the one that best fits your needs and you are done.,"- Objects:
- Clothing worn by the person in the image.
- A mirror on the wall.
- A blue garment with a drawstring.
- Bathroom fixtures such as a towel and mirror in the background.
- A white bra or sports bra underneath the blue garment.
- A towel hanging on a rack.",yes,"- None detected.
- Text:","Video duration: 9.63 seconds, 289 frames at 30.00 FPS.

Visual Content:
[At 5.00s]: Overall scene:
- The setting appears to be a bathroom, indicated by the presence of a towel rack and mirror.
- The purpose seems to be related to personal care or clothing demonstration.
[At 9.30s]: Overall scene:
- The setting appears to be a bathroom, indicated by the presence of a mirror, towel, and tiled walls.
- The purpose of the image is unclear but may involve showcasing clothing or an activity related to personal care or fitness.",Success,"Ad Category/Product Type:
- None detected.","Primary Call-to-Action:
- None detected.","Value Proposition:
- None detected.","Target Audience:
- None detected.",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,693933468,360,547,Carousel,09/09/2024,19/02/2025,0,Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps.,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fflx%2Fwarn%2F%3Fu%3Dhttps%253A%252F%252Faeroflowbreastpumps.com%252Fqualify-through-insurance%26h%3DAT2HRMsLCRpWOixPHnM7bOuVJndeDDoU1q5_G_Q32QXAs8bvjHWcNCG9xyMw2AZKWSWsKdwCMna3ENMP4qptRqWvVa03TJ1cPgIOuYfu3xtlyhoE6M2RtB4O5YLqtWK2kag7PZf1-ykbOP2l,https://s3.amazonaws.com/YM_Ads/-8464898074649168016.png,https://www.facebook.com/1015377593279708,Other,Stories,Direct,Facebook,276.66,38170,Image,https://s3.amazonaws.com/YM_Ads/-8464898074649168016.png,Carousel,Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps.,success,skipped,media_DME_Provider/images/creative_160.jpg,,creative_56_text.txt,,"Objects:
- None detected","People:
- There is a woman holding a baby.","Text:
- ""Aeroflow Breastpumps""
- ""Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps.""
- ""Pick Your Pump! Top market brands available""
- ""Learn more""","Overall scene:
- The image shows a woman holding a baby, suggesting a nurturing and maternal setting. The purpose appears to be promoting breast pumps covered by insurance.",Success,"Ad Category/Product Type:
- Breast Pumps","Primary Call-to-Action:
- Learn more","Value Proposition:
- Insurance coverage for breast pumps
- Availability of top market brands","Target Audience:
- Mothers, particularly new mothers or expecting mothers",focus,False,True,False,False,False,False,True,2,True,EMOTIONAL SUPPORT & WELLNESS; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,905346768,430,952,Video,18/02/2025,22/07/2025,10,Did you know you can qualify for a FREE breast pump through your insurance?,https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/-5049334898587823858.png,https://www.facebook.com/1234632648020867,Other,Other,Direct,Facebook,877.59,131710,Video,https://www.facebook.com/1234632648020867,Video,Did you know you can qualify for a FREE breast pump through your insurance?,success,success,media_DME_Provider/videos/creative_55.mp4,media_DME_Provider/audio/creative_55.mp3,creative_55_text.txt,Did you know you can qualify for a free best punk through arrow flow? It is so simple to qualify. It is three simple steps online. You pick the one that best fits your needs and you are done.,"- Objects:
- Clothing worn by the person in the image.
- A mirror on the wall.
- A blue garment with a drawstring.
- Bathroom fixtures such as a towel and mirror in the background.
- A white bra or sports bra underneath the blue garment.
- A towel hanging on a rack.",yes,"- None detected.
- Text:","Video duration: 9.63 seconds, 289 frames at 30.00 FPS.

Visual Content:
[At 5.00s]: Overall scene:
- The setting appears to be a bathroom, indicated by the presence of a towel rack and mirror.
- The purpose seems to be related to personal care or clothing demonstration.
[At 9.30s]: Overall scene:
- The setting appears to be a bathroom, indicated by the presence of a mirror, towel, and tiled walls.
- The purpose of the image is unclear but may involve showcasing clothing or an activity related to personal care or fitness.",Success,"Ad Category/Product Type:
- None detected.","Primary Call-to-Action:
- None detected.","Value Proposition:
- None detected.","Target Audience:
- None detected.",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,719558673,430,639,Image,19/10/2024,20/10/2024,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",,https://s3.amazonaws.com/YM_Ads/-7063142478108941986.png,https://www.facebook.com/2766881263445498,Other,Feed,Direct,Facebook,3312.16,427706,Image,https://s3.amazonaws.com/YM_Ads/-7063142478108941986.png,Image,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",success,skipped,media_DME_Provider/images/creative_162.jpg,,creative_57_text.txt,,"Objects:
- Breast pumps (two units)
- Smartphone displaying the Willow app","People:
None detected","Text:
- ""Aeroflow Breastpumps"" (branding/logo)
- ""FREE Breast Pumps Through Insurance""
- ""We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!""
- ""willow"" (on smartphone screen)
- ""Sign up""","Overall scene:
The overall scene is an advertisement promoting free breast pumps available through insurance. The setting is minimalistic with a focus on the breast pumps and a smartphone displaying an app.",Success,"Ad Category/Product Type:
Healthcare Services - specifically breast pumps provided through insurance.","Primary Call-to-Action:
Sign up","Value Proposition:
Free breast pumps through insurance","Target Audience:
Mothers or expecting mothers who need breast pumps and are eligible to receive them through their insurance plans",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
